	first	answer	prediction	bert	bleu
149	第七十九条　　１　最高裁判所は、その長たる裁判官及び法律の定める員数のその他の裁判官で	これを構成し、その長たる裁判官以外の裁判官は、内閣でこれを任命する。	構成され、その長たる裁判官は、天皇が任命する。	0.8999829292297363	33.11852248984971
150	第七十九条　　２　最高裁判所の裁判官の任命は、その任命後初めて行はれる衆議院議員総選挙の際国民の審査に付し、	その後十年を経過した後初めて行はれる衆議院議員総選挙の際更に審査に付し、その後も同様とする。	その任命が認められなかつたときは、その裁判官は、その時から退官する。	0.6767998337745667	3.3736634650669814
151	第七十九条　　３　前項の場合において、投票者の多数が裁判官の罷	免を可とするときは、その裁判官は、罷免される。	免を求めたときは、その裁判官は、罷免される。	0.9491510391235352	72.05661978048434
152	第七十九条　　４　審査に関する事項は、	法律でこれを定める。	法律で定める。	0.9358415603637695	27.403115968356843
153	第七十九条　　５　最高裁判所の裁判官は、法律の定	める年齢に達した時に退官する。	める憲法違反の疑いがあるときは、国会は、弾劾裁判所の裁判により、その罷免について決定する。	0.6640154719352722	3.8860873003702516
154	第七十九条　　６　最高裁判所の裁判官は、すべて	定期に相当額の報酬を受ける。	国民の選挙により選ばれた者でなければならない。	0.7098181843757629	3.4585921141027356
155	第七十九条　　６　この報酬は、在任中、これ	を減額することができない。	を減額しない。	0.9474708437919617	16.58165975077607
156	第八十条　　１　下級裁判所の裁判官は、最高裁判所の指名し	た者の名簿によつて、内閣でこれを任命する。	た者を天皇が任じる。	0.8143813610076904	4.981224652850502
157	第八十条　　１　その裁判官は、任期を十年と	し、再任されることができる。	し、再任されることができる。ただし、最高裁判所の裁判官については、法律の定めるところの適用を除く。	0.6498017311096191	25.15565919019027
158	第八十条　　１　但し、法律の定める年齢	に達した時には退官する。	に達しなければ、者の子については、その修復についての時限を定めない事とできる。	0.6757323741912842	3.4901807086831904
159	第八十条　　２　下級裁判所の裁判官は、すべて	定期に相当額の報酬を受ける。	最高裁判所の裁判官の予備員とする決定があつたときは、その承認のため、法律の定めるところの選挙に付して国民の審査に付すること。	0.6077930331230164	1.2413584734794654
160	第八十条　　２　この報酬は、在任中、これ	を減額することができない。	を減じてはならない。	0.806286633014679	12.600736402830258
161	第八十一条　　１　最高裁判所は、一切の法律、命令、規則又は処分が憲法に適	合するかしないかを決定する権限を有する終審裁判所である。	合しているかを審査する権限を有する。	0.8886014223098755	16.80652059927656
162	第八十二条　　１　裁判の対審及び判決は、	公開法廷でこれを行ふ。	公開にして行わなければならない。ただし、公庭保持及び秘密保持上必要なところの訴額は、法律でこれを制限することができる。	0.6530925631523132	4.33662281769497
163	第八十二条　　２　裁判所が、裁判官の全員一致で、公の秩序又は善良の風俗を害する虞が	あると決した場合には、対審は、公開しないでこれを行ふことができる。	あると認めるときは、その法律又は命令を実施しないことができる。	0.7463865280151367	16.93827024288014
164	第八十二条　　２　但し、政治犯罪、出版に関する犯罪又はこの憲法第三章で保障する国民の権	利が問題となつてゐる事件の対審は、常にこれを公開しなければならない。	利に関する犯罪の審判においては、これを適用しない。	0.7732423543930054	6.477069142408929
165	第八十三条　　１　国の財政を処理する権限は、国会の議決に	基いて、これを行使しなければならない。	基づかなければならない。	0.7545269727706909	27.95279274196276
166	第八十四条　　１　あらたに租税を課し、又は現行の租税を変更するには	、法律又は法律の定める条件によることを必要とする。	、法律を必要とする。	0.9080096483230591	19.548182395144593
167	第八十五条　　１　国費を支出し、又は国が債務を負担するに	は、国会の議決に基くことを必要とする。	は、法律の認可を必要とする。	0.9014420509338379	34.6064325473461
168	第八十六条　　１　内閣は、毎会計年度の予算を作成し、国会に提出	して、その審議を受け議決を経なければならない。	しなければならない。	0.8085845708847046	20.029051217596077
169	第八十七条　　１　予見し難い予算の不足に充てるため、国会の議決に基いて	予備費を設け、内閣の責任でこれを支出することができる。	予備費を設けることができる。予備費の支出は、先に内閣の決定を経たることを要する。	0.8030075430870056	15.663915411954296
170	第八十七条　　２　すべて予備費の支出については、内閣は、	事後に国会の承諾を得なければならない。	後日国会の承認を得なければならない。	0.9298297762870789	57.66735394403278
171	第八十八条　　１　すべて皇室財産	は、国に属する。	は、資産形態の改革及び整理の必要があるあらゆる偉業を公有物化し、法律でその利益を国庫に归属するものとする。皇室財産に属する皇山の林野は保全する。陳列すべき宝物古物及び學術目的の博物は、法律で公有物化するものとする。	0.5278196334838867	1.5902567635346199
172	第八十八条　　１　すべて皇室の費用は、予算に計上し	て国会の議決を経なければならない。	なければならない。	0.8796632289886475	30.119421191220216
173	第八十九条　　１　公金その他の公の財産は、宗教上の組織若しくは団体の使用、便益若しくは維持のため、又は公の支配	に属しない慈善、教育若しくは博愛の事業に対し、これを支出し、又はその利用に供してはならない。	の下にあつて宗教的活動のために使ひられることができない。	0.7112694978713989	3.1480420166573455
174	第九十条　　１　国の収入支出の決算は、すべて毎年会計検査院がこれを検査し、内閣は、次	の年度に、その検査報告とともに、これを国会に提出しなければならない。	の国会に提出しなければならない。	0.89212965965271	27.215969335955386
175	第九十条　　２　会計検査院の組織及び権限	は、法律でこれを定める。	は、法律でこれを定める。	0.9999999403953552	100.00000000000004
176	第九十一条　　１　内閣は、国会及び国民に対し、定期に、少くとも毎年	一回、国の財政状況について報告しなければならない。	一度は国情の報告をする義務を負ふ。	0.758866548538208	3.1572564565455266
177	第九十二条　　１　地方公共団体の組織及び運営に関する事項は、	地方自治の本旨に基いて、法律でこれを定める。	自治について一般的な定めをする法律の規定に従い、地方公共団体の総意に基く。	0.7740610837936401	2.725024244507278
178	第九十三条　　１　地方公共団体には、法律の定めるところに	より、その議事機関として議会を設置する。	より、自治権があつて、地方自治法の定める事項の決定及び行政につて一切の權力を有する。	0.6640102863311768	3.632928877985223
179	第九十三条　　２　地方公共団体の長、その議会の議員及び法律の定めるその他	の吏員は、その地方公共団体の住民が、直接これを選挙する。	の者は、法律の定めるところの資格を有する日本国民でなければ、なれない。	0.6736047267913818	4.968018039415939
180	第九十四条　　１　地方公共団体は、その財産を管理し、事務を処理し、及び行政を執	行する権能を有し、法律の範囲内で条例を制定することができる。	行する法人である。	0.774989128112793	2.2115435625398026
181	第九十五条　　１　一の地方公共団体のみに適用される特別法は、法律の定めるところにより、その地方公共団体の	住民の投票においてその過半数の同意を得なければ、国会は、これを制定することができない。	住民による投票によつてこれを制定することができる。	0.837751030921936	16.575123429700263
182	第九十六条　　１　この憲法の改正は、各議院の総議員の三分の二以上の賛成で、国会	が、これを発議し、国民に提案してその承認を経なければならない。	が発議し、国民投票に提へつて、その承認を得なければ、ならない。	0.8465133905410767	23.238660817636763
183	第九十六条　　１　この承認には、特別の国民投票又は国会の定める選挙の際	行はれる投票において、その過半数の賛成を必要とする。	に行われた投票の総数の過半数を取得したことを必要とする。	0.817369282245636	22.537412722674848
184	第九十六条　　２　憲法改正について前項の承認を経たときは、天皇は、国民の名	で、この憲法と一体を成すものとして、直ちにこれを公布する。	に於て、その決定を公告する。	0.7688737511634827	5.102168949561351
185	第九十七条　　１　この憲法が日本国民に保障する基本的人権は、人類の多年にわたる自由獲得の努力の成果であつて、これらの権利は	、過去幾多の試錬に堪へ、現在及び将来の国民に対し、侵すことのできない永久の権利として信託されたものである。	、永遠のこれを侵してはならない。前項の規定は、憲法の改正又は法律の制定、施行その他の国政の運営に対して新たな基本的人権を認定することを妨げるものではない。	0.6963456273078918	2.8119878669281007
186	第九十八条　　１　この憲法は、国の最高法規であつて、その条規に反する法律、命令、詔勅	及び国務に関するその他の行為の全部又は一部は、その効力を有しない。	、規則その他の一切の法令は、その効力を有しない。	0.8582873344421387	39.68124292087278
187	第九十八条　　２　日本国が締結した条約及び確立された国際法規	は、これを誠実に遵守することを必要とする。	は、国内法と同様に、法律とする。	0.7182141542434692	14.043459416399545
188	第九十九条　　１　天皇又は摂政及び国務大臣、国会議員、裁判官その他	の公務員は、この憲法を尊重し擁護する義務を負ふ。	の公務員の職務上の地位又は公的の職務をつかる一切の者は、この憲法を尊重し、忠実に扶持することを誓ふ義務を負ふ。	0.7891284227371216	25.402308575415578
189	第百条　　１　この憲法は、公布の日から起算して六箇	月を経過した日から、これを施行する。	月の経過後全部施行する。	0.8389188647270203	12.502047063713437
190	第百条　　２　この憲法を施行するために必要な法律の制定、参議院議員の選挙及び国会召集の手続並びにこ	の憲法を施行するために必要な準備手続は、前項の期日よりも前に、これを行ふことができる。	の施行に必要な手続のほか、各位の責務負担その他この憲法に関して、直接法律で定めなければならないことを法律で定める。	0.7030048966407776	5.777358121551713
191	第百一条　　１　この憲法施行の際、参議院がまだ成立してゐないときは、そ	の成立するまでの間、衆議院は、国会としての権限を行ふ。	のための納税に関する法律の制定に必要なことその他暫定の法律の制定に至りては、このための参議を有する。	0.6804075241088867	3.2808945250121386
192	第百二条　　１　この憲法による第一期の参議院議員のうち、	その半数の者の任期は、これを三年とする。	任期満了により退職する議員の数は、法律の定めるところにより、議席の半数とする。	0.6917871832847595	8.529786850808401
193	第百二条　　１　その議員は、法律の定めると	ころにより、これを定める。	ころにより責任を負ふ。	0.7554497718811035	24.0785655451027
194	第百三条　　１　この憲法施行の際現に在職する国務大臣、衆議院議員及び裁判官並びにその他の公務員で、その地位に相応する地位がこの憲	法で認められてゐる者は、法律で特別の定をした場合を除いては、この憲法施行のため、当然にはその地位を失ふことはない。	法に定められているものの中にあるのが、これを自動的に占有する。	0.67708820104599	2.2199842267021532
195	第百三条　　１　但し、この憲法によつて、後任者が選挙又	は任命されたときは、当然その地位を失ふ。	は定められていないとき、又は閣員の職に空職が生じていないときは、法律の定めるところの定めるところに従ひ、前職の者がその職の力を有する。	0.6813645362854004	3.656382659515063
