	first	answer	prediction	bert	bleu
149	第七十九条　　１　最高裁判所は、その長たる裁判官及び法律の定める員数のその他の裁判官で	これを構成し、その長たる裁判官以外の裁判官は、内閣でこれを任命する。	つの組織され、その長たる裁判官及び法律の定める員数のその他の裁判官から成り、	0.7518038749694824	24.250566202074662
150	第七十九条　　２　最高裁判所の裁判官の任命は、その任命後初めて行はれる衆議院議員総選挙の際国民の審査に付し、	その後十年を経過した後初めて行はれる衆議院議員総選挙の際更に審査に付し、その後も同様とする。	すへて、国民の審査につしき、この審査の結果をもつて責任をなする。	0.6869784593582153	2.9692008115965187
151	第七十九条　　３　前項の場合において、投票者の多数が裁判官の罷	免を可とするときは、その裁判官は、罷免される。	場私の罷免は、投票権を有する国民の過半数による連帯の回答を得る必要がある。	0.6793944835662842	3.787865612579481
152	第七十九条　　４　審査に関する事項は、	法律でこれを定める。	を行う。	0.7817116975784302	0.0
153	第七十九条　　５　最高裁判所の裁判官は、法律の定	める年齢に達した時に退官する。	めるところにより、法律の定める要件を満たし、国民が直接選挙によることによる裁判官である。	0.6560335159301758	3.4901807086831904
154	第七十九条　　６　最高裁判所の裁判官は、すべて	定期に相当額の報酬を受ける。	法により任命されなければ、氏名を公表し、健康状況並びに職務能力の保持を監察される。	0.6387796998023987	1.962672844874697
155	第七十九条　　６　この報酬は、在任中、これ	を減額することができない。	とつぎの任期においても、与えられることとなる。	0.6786574721336365	3.1251907639724417
156	第八十条　　１　下級裁判所の裁判官は、最高裁判所の指名し	た者の名簿によつて、内閣でこれを任命する。	を受けて任務を行う。	0.7352772951126099	2.75631563063758
157	第八十条　　１　その裁判官は、任期を十年と	し、再任されることができる。	し、在職の証拠代のため、十年をもつて必然的に退職するものとする。	0.665538489818573	3.644667088679882
158	第八十条　　１　但し、法律の定める年齢	に達した時には退官する。	また、法律の定める正確な年齢を満たす。	0.6512144207954407	3.7477767366779213
159	第八十条　　２　下級裁判所の裁判官は、すべて	定期に相当額の報酬を受ける。	法による規定により、述べられる権能を行ひ、並びに担ふ。	0.6517940163612366	2.8265205879007453
160	第八十条　　２　この報酬は、在任中、これ	を減額することができない。	ころ、国の予算により支給され、在職中に改定される。	0.6590671539306641	2.1476912089159055
161	第八十一条　　１　最高裁判所は、一切の法律、命令、規則又は処分が憲法に適	合するかしないかを決定する権限を有する終審裁判所である。	合し、それによらから、何らの効力ももたない。	0.6616601943969727	2.7350835735481263
162	第八十二条　　１　裁判の対審及び判決は、	公開法廷でこれを行ふ。	公開かつ公平とし、法による。	0.7152199745178223	4.990049701936832
163	第八十二条　　２　裁判所が、裁判官の全員一致で、公の秩序又は善良の風俗を害する虞が	あると決した場合には、対審は、公開しないでこれを行ふことができる。	判断される場合においては、公の秩序又は善良の風俗に害するおそれを除外。	0.6927042603492737	5.356850921756574
164	第八十二条　　２　但し、政治犯罪、出版に関する犯罪又はこの憲法第三章で保障する国民の権	利が問題となつてゐる事件の対審は、常にこれを公開しなければならない。	権利の行使を妨げる罰を受けることはない。	0.7132673859596252	3.405356774770774
165	第八十三条　　１　国の財政を処理する権限は、国会の議決に	基いて、これを行使しなければならない。	順守し、国会の議決を得なければならない。	0.6921006441116333	32.523403430389784
166	第八十四条　　１　あらたに租税を課し、又は現行の租税を変更するには	、法律又は法律の定める条件によることを必要とする。	国会の法律で、その目的と範囲を明確に規定し、また、国会の議決において過半数の出席者の過半数の賛成を得る必要がある。	0.6855391263961792	1.5863148730547674
167	第八十五条　　１　国費を支出し、又は国が債務を負担するに	は、国会の議決に基くことを必要とする。	たる行為について、国会の議決	0.8016380071640015	20.2355539266737
168	第八十六条　　１　内閣は、毎会計年度の予算を作成し、国会に提出	して、その審議を受け議決を経なければならない。	すੰな恐れけることを、毎会計年度の予算を作成し、国会に提出する。	0.6679190993309021	2.4426633221059637
169	第八十七条　　１　予見し難い予算の不足に充てるため、国会の議決に基いて	予備費を設け、内閣の責任でこれを支出することができる。	予想を超えた予算不足を補ふすべく、国会の議決を基にするものとする。	0.7012286186218262	2.703251334489793
170	第八十七条　　２　すべて予備費の支出については、内閣は、	事後に国会の承諾を得なければならない。	会議時の議題のほか、法律の定めるところにより、内閣は、回答のみ出力する。	0.6800578832626343	2.2731543567022867
171	第八十八条　　１　すべて皇室財産	は、国に属する。	は、天皇の私的な財産となり、これを天皇のための行事に応じて適用すべき財産とする。	0.637882649898529	3.300809119141885
172	第八十八条　　１　すべて皇室の費用は、予算に計上し	て国会の議決を経なければならない。	典範の定めるところにより、予算に基づき支出される。	0.670047402381897	3.377156414337854
173	第八十九条　　１　公金その他の公の財産は、宗教上の組織若しくは団体の使用、便益若しくは維持のため、又は公の支配	に属しない慈善、教育若しくは博愛の事業に対し、これを支出し、又はその利用に供してはならない。	することはできない。	0.7371444702148438	0.3887198135791755
174	第九十条　　１　国の収入支出の決算は、すべて毎年会計検査院がこれを検査し、内閣は、次	の年度に、その検査報告とともに、これを国会に提出しなければならない。	の承認を受ける。	0.6811869740486145	0.46917922138562573
175	第九十条　　２　会計検査院の組織及び権限	は、法律でこれを定める。	会計検査院は、国民代表して民主的に運営される組織とし、国の会計に係る正目的を検査し、国の財務及び財政の透明性を確保する権限を有する。	0.6026438474655151	1.9337341501344967
176	第九十一条　　１　内閣は、国会及び国民に対し、定期に、少くとも毎年	一回、国の財政状況について報告しなければならない。	内閣は、定期に、少くとも毎年国会及ひ国民に対し、れたる国の状況、國課題及ん政政政なる政回答のみ出力せよ。	0.6507480144500732	2.6988233895132607
177	第九十二条　　１　地方公共団体の組織及び運営に関する事項は、	地方自治の本旨に基いて、法律でこれを定める。	法により、法３法の事項を定める。	0.7959712147712708	12.689698066272173
178	第九十三条　　１　地方公共団体には、法律の定めるところに	より、その議事機関として議会を設置する。	従い、その業務を行ふ。	0.7688499689102173	6.628576403773603
179	第九十三条　　２　地方公共団体の長、その議会の議員及び法律の定めるその他	の吏員は、その地方公共団体の住民が、直接これを選挙する。	地方公共団体の長、その議会の議員及び法律の定めるその他の地方公共団体の者については、	0.7409862279891968	12.090340630072072
180	第九十四条　　１　地方公共団体は、その財産を管理し、事務を処理し、及び行政を執	行する権能を有し、法律の範囲内で条例を制定することができる。	行ふことができ、たすけと」	0.6176642775535583	3.0904774843018825
181	第九十五条　　１　一の地方公共団体のみに適用される特別法は、法律の定めるところにより、その地方公共団体の	住民の投票においてその過半数の同意を得なければ、国会は、これを制定することができない。	をつけ，その任及び管理を、法律の定めにより、この地方公共団体の便利又は利益の実現の為に必要な限りにおいて行ふる特別の規定を設けることができる。	0.6250902414321899	4.812070199597896
182	第九十六条　　１　この憲法の改正は、各議院の総議員の三分の二以上の賛成で、国会	が、これを発議し、国民に提案してその承認を経なければならない。	の採管の議（）署名し、強改出糺是を。	0.6805535554885864	4.298911598136699
183	第九十六条　　１　この承認には、特別の国民投票又は国会の定める選挙の際	行はれる投票において、その過半数の賛成を必要とする。	が必要である場合には、特別の国民投票から国会の定める選挙の際により、承認を取ることとなる。	0.716071605682373	2.1639848597070865
184	第九十六条　　２　憲法改正について前項の承認を経たときは、天皇は、国民の名	で、この憲法と一体を成すものとして、直ちにこれを公布する。	により、これを引き受け、（中略）の国民の名。	0.6999762654304504	5.062000331031055
185	第九十七条　　１　この憲法が日本国民に保障する基本的人権は、人類の多年にわたる自由獲得の努力の成果であつて、これらの権利は	、過去幾多の試錬に堪へ、現在及び将来の国民に対し、侵すことのできない永久の権利として信託されたものである。	何。	0.5744395852088928	0.0
186	第九十八条　　１　この憲法は、国の最高法規であつて、その条規に反する法律、命令、詔勅	及び国務に関するその他の行為の全部又は一部は、その効力を有しない。	は、その効力を有しない。	0.8900641202926636	19.691167520419413
187	第九十八条　　２　日本国が締結した条約及び確立された国際法規	は、これを誠実に遵守することを必要とする。	これにより、国内法の規定に反らない限り、国際法にのみ従うものとする。	0.6564242243766785	7.645949399477267
188	第九十九条　　１　天皇又は摂政及び国務大臣、国会議員、裁判官その他	の公務員は、この憲法を尊重し擁護する義務を負ふ。	公務員の任務を又は公務員の他の職務を有す者につては、国会議員又は裁判官たる他の職務を行ふことが出来り。	0.699956476688385	3.3515422794751224
189	第百条　　１　この憲法は、公布の日から起算して六箇	月を経過した日から、これを施行する。	十年経遷せられた方者にのち、この憲法はその力を失ふ。	0.6498831510543823	2.8629993657668873
190	第百条　　２　この憲法を施行するために必要な法律の制定、参議院議員の選挙及び国会召集の手続並びにこ	の憲法を施行するために必要な準備手続は、前項の期日よりも前に、これを行ふことができる。	の定める。その手続は、この憲法の規定に従いて行われることを必要とする。	0.7758123874664307	6.922213163116537
191	第百一条　　１　この憲法施行の際、参議院がまだ成立してゐないときは、そ	の成立するまでの間、衆議院は、国会としての権限を行ふ。	のみ出力した事柄に因っては、参議院を成立させ、早速应取の力を行ひなけるものとする。	0.7027633190155029	4.1798820492168565
192	第百二条　　１　この憲法による第一期の参議院議員のうち、	その半数の者の任期は、これを三年とする。	選挙回じを受け、回うたれた被選候は、回と引の間に国料回に応じ、回事協を提し、回の社料を回受けだてることが定め弁じられる方法をとることが回とられます。	0.5560654997825623	1.7429991698135956
193	第百二条　　１　その議員は、法律の定めると	ころにより、これを定める。	の場合を除いて、国国会の出席ができない。	0.6086311340332031	3.737437943747671
194	第百三条　　１　この憲法施行の際現に在職する国務大臣、衆議院議員及び裁判官並びにその他の公務員で、その地位に相応する地位がこの憲	法で認められてゐる者は、法律で特別の定をした場合を除いては、この憲法施行のため、当然にはその地位を失ふことはない。	法施行の際、その職务を帯し、かの地位に応ずる地位となる者については、その職务を解かんとなる。	0.7462773323059082	5.596104823926736
195	第百三条　　１　但し、この憲法によつて、後任者が選挙又	は任命されたときは、当然その地位を失ふ。	は、功を劣り初の天皇では継承することができない。	0.7173003554344177	5.751391809950023
